1,1.000000 ,1.000000 ,11.500000
2,7.250000 ,6.250000 ,4.935185
3,4.782407 ,3.782407 ,1.421866
4,4.071474 ,3.071474 ,0.141518
5,4.000715 ,3.000715 ,0.001430
6,4.000000 ,3.000000 ,0.000001
